#id;name;population;longitude;latitude
505897;Bzince pod Javorinou;2080;17.7516644938784;48.8069027901272
505901;Čachtice;3939;17.7886629200872;48.7148294175869
505919;Častkovce;1486;17.7737929183217;48.6874696029361
505935;Dolná Poruba;797;18.2944053068123;48.9035677110453
505943;Dolná Súča;3087;18.0217344584719;48.965589026209
505951;Dolné Srnie;988;17.8201864517333;48.7959560843773
505960;Drietoma;2268;17.9320389255989;48.9219913564489
505978;Dubodiel;945;18.0903463284438;48.7615905581454
505994;Hôrka nad Váhom;743;17.9428101568599;48.7129856825658
506001;Horná Streda;1386;17.8499260265627;48.6565731055551
506010;Horná Súča;3405;17.9594473279206;48.9877611694075
506028;Horňany;445;18.2033708738831;48.78371246153
506036;Horné Srnie;2774;18.0779374636911;49.01669268491
506044;Hrabovka;419;18.0337290946045;48.9356916069859
506052;Hrádok;728;17.9338886919074;48.6927026937281
506061;Hrachovište;705;17.7249811893407;48.7131301713837
506079;Hrašné;484;17.6702767856489;48.7517160242243
506087;Chocholná-Velčice;1696;17.9028078453145;48.8938882899732
506095;Ivanovce;980;17.8804443132524;48.8497747856021
506109;Kálnica;1063;17.9596211176132;48.7499236061039
506125;Kočovce;1563;17.8908896871894;48.7487517282743
506133;Kostolná-Záriečie;683;17.9716535980062;48.8784555916813
506141;Kostolné;604;17.6888716444825;48.7339635521136
506150;Krajné;1526;17.6689548273942;48.704549026246
506168;Krivosúd-Bodovka;347;17.9460292899859;48.8116470639609
506184;Lubina;1441;17.7082410371455;48.8162109002481
506206;Lúka;676;17.9069193692131;48.6686807048763
506231;Mníchova Lehota;1210;18.0707352371563;48.8252329312756
506249;Modrová;511;17.9163051528517;48.6372520829333
506257;Modrovka;191;17.8788731066422;48.6462930472177
506265;Moravské Lieskové;2557;17.7710611569515;48.8431811143559
506273;Motešice;810;18.1802580008979;48.8438608702254
506281;Nemšová;6368;18.0790921792776;48.9769861039856
506290;Neporadza;816;18.1484325679423;48.8302123973829
506303;Nová Bošáca;1070;17.7979034283951;48.8964522425662
506311;Nová Lehota;199;17.9932809675956;48.6507581808014
506338;Nové Mesto nad Váhom;20066;17.8240518710135;48.7566286449356
506346;Očkov;478;17.7566950581199;48.6552009403319
506354;Omšenie;1973;18.2225377283409;48.896659212977
506371;Opatovce;427;17.9763458665995;48.8639579487338
506401;Pobedim;1158;17.8091251364176;48.6540127697105
506419;Podkylava;232;17.652304680624;48.6801931925005
506427;Podolie;1858;17.7627912583317;48.6726661838836
506435;Potvorice;677;17.8546772939964;48.6907421663912
506443;Považany;1251;17.8503045819212;48.7097861478066
506478;Selec;1006;18.0018016445901;48.7775904930174
506508;Soblahov;2314;18.0950712418392;48.8602430110764
506516;Stará Lehota;196;17.958697125859;48.6426858446853
506524;Stará Turá;8932;17.6625756237437;48.8026491957242
506532;Svinná;1572;18.1620692470612;48.7883208083162
506541;Štvrtok;359;17.8825171409166;48.8177404037468
506559;Trenčianska Teplá;4211;18.1196011300994;48.930263892735
506567;Trenčianska Turná;3369;18.0310015384712;48.829937948651
506583;Trenčianske Bohuslavice;934;17.861029685076;48.7970041238593
506591;Trenčianske Jastrabie;1237;18.0896744919713;48.7952486255095
506605;Trenčianske Mitice;778;18.1184982273193;48.8203537907178
506613;Trenčianske Teplice;4177;18.1626783681317;48.907548085649
506630;Vaďovce;727;17.7283445438784;48.7486707282273
506648;Veľká Hradná;710;18.1174601546702;48.777518328835
506656;Veľké Bierovce;705;17.9771537687306;48.8524655735001
506672;Višňové;169;17.7548211600801;48.7358970833889
506745;Trnava;65382;17.5883400700291;48.3811859346342
506788;Bíňovce;681;17.4963755504431;48.4987187834153
506796;Bohdanovce nad Trnavou;1415;17.5507965894573;48.4354344825811
506800;Bojničky;1421;17.803780923394;48.3896018440993
506818;Boleráz;2300;17.4951290011405;48.467549982936
506826;Borová;448;17.4368534488021;48.3875551310791
506834;Borovce;1020;17.7319928224907;48.5782748563363
506842;Brestovany;2658;17.6882015441463;48.3867223462018
506851;Bučany;2340;17.6915925935988;48.4148411734987
506869;Buková;661;17.3958194591641;48.5375804183648
506877;Cífer;4260;17.4995643406458;48.3188680641792
506885;Červeník;1655;17.7617569850429;48.4642498736613
506893;Dechtice;1851;17.5759326846122;48.5506791334701
506915;Dobrá Voda;802;17.5428628310081;48.6038251561865
506923;Dolná Krupá;2255;17.5572506678801;48.4777989867539
506931;Dolné Dubové;719;17.5942995271717;48.4956017978033
506940;Dolné Orešany;1304;17.406551194399;48.4446437027194
506958;Dolné Otrokovce;384;17.9144305846314;48.4674566431308
506966;Dolné Trhovište;651;17.9069960584082;48.4430155524169
506982;Dolný Lopašov;982;17.6409800334521;48.5850219460492
506991;Drahovce;2558;17.7917292334035;48.5290564182826
507008;Dubovany;1013;17.7202190246199;48.5332126477503
507024;Dvorníky;2015;17.7870224007028;48.3557813807116
507032;Hlohovec;21715;17.8032208898955;48.4252159499722
507041;Horná Krupá;499;17.5211701821784;48.5210042839944
507059;Horné Dubové;379;17.5620304418286;48.5181574041544
507067;Horné Orešany;1892;17.4092407727273;48.4635171275955
507075;Horné Otrokovce;866;17.8808983453304;48.4910109271983
507121;Chtelnica;2562;17.607147536123;48.577205486554
507130;Jalšové;493;17.840146781468;48.5045984989114
507156;Jaslovské Bohunice;2292;17.6457456451239;48.4766491746233
507164;Kátlovce;1157;17.6124188131907;48.5208443494641
507172;Kľačany;1088;17.8718308200667;48.3896257558606
507199;Kočín-Lančár;521;17.6443218214513;48.608143998629
507202;Koplotovce;760;17.8162455683132;48.4852470734642
507211;Košolná;798;17.4622663859375;48.4296843774496
507229;Krakovany;1445;17.7517939246457;48.6164563615801
507253;Leopoldov;4161;17.7713884067097;48.4445444078935
507288;Madunice;2218;17.7847839640684;48.4891388394882
507296;Majcichov;2001;17.618203155433;48.2879247896317
507300;Ivachnová;628;19.4093251792449;49.0877229666361
507318;Malženice;1493;17.6656180382811;48.4468435099758
507326;Merašice;442;17.9443190436046;48.4655230302093
507342;Moravany nad Váhom;2420;17.8781806893083;48.5997117913178
507351;Naháč;415;17.5171258521744;48.5570742283291
507369;Nižná;557;17.6572756443372;48.527903192991
507385;Ostrov;1214;17.7608624012657;48.6360377277697
507393;Konská;213;19.7264455753648;49.1387098918228
507407;Turík;247;19.3740121033987;49.1185509573651
507415;Pastuchov;975;17.8874004674908;48.4191560446887
507431;Pečeňady;524;17.7199292527907;48.4864366633879
507440;Piešťany;27666;17.8138254789827;48.5931966427305
507466;Prašník;854;17.6650475199221;48.6491976838886
507482;Rakovice;589;17.722088620505;48.5682519016113
507491;Ratnovce;1073;17.8510721690706;48.5553518533991
507512;Ružindol;1647;17.4865341323081;48.3660005721937
507521;Sasinkovo;859;17.847276690367;48.3665994287392
507539;Siladice;662;17.7318167781921;48.3613359028261
507555;Smolenice;3383;17.4265575166124;48.5060492252739
507563;Sokolovce;1310;17.8427275183216;48.5329159073639
507571;Suchá nad Parnou;2131;17.484546864969;48.4134670313042
507601;Špačince;2851;17.6063337484962;48.4428207932299
507636;Šúrovce;2336;17.715886634211;48.3338679502787
507661;Trakovice;1556;17.7147239643689;48.4403746594092
507679;Trebatice;1353;17.7463623229798;48.5950303291148
507687;Trstín;1448;17.4722823617925;48.5416385675625
507709;Veľké Kostoľany;2764;17.7153971982236;48.5099965918668
507725;Veselé;1204;17.7250268611853;48.5544328658944
507741;Voderady;1507;17.5660620617008;48.2825725647258
507750;Vrbové;5969;17.7092741103529;48.6183045640296
507768;Zavar;2291;17.6593545353392;48.357161589498
507776;Zeleneč;2572;17.5852204044349;48.3178677665871
507792;Žlkovce;655;17.7144266503239;48.4607777383422
507806;Báhoň;1840;17.4322614779638;48.3064105937741
507814;Bernolákovo;7255;17.3107742538766;48.2024498573739
507822;Blatné;1782;17.4130577650311;48.2726414402907
507831;Borinka;761;17.1128153891163;48.2628455689827
507849;Budmerice;2402;17.402591211111;48.3626870768233
507857;Častá;2247;17.3221829496414;48.4095023828106
507865;Čataj;1165;17.4805522654844;48.2664220756334
507873;Doľany;1076;17.3564592188426;48.4298509262491
507881;Dubová;1093;17.3181875022161;48.3796457821132
507890;Gajary;3050;16.9164988698449;48.4597757557982
507903;Hamuliakovo;2057;17.2544472728961;48.0379722076099
507911;Chorvátsky Grob;5692;17.2679126245454;48.2264325892703
507938;Ivanka pri Dunaji;6706;17.2550531232855;48.1883407299528
507946;Jablonec;1026;17.4543595917986;48.3399791094648
507954;Jablonové;1285;17.0941431161497;48.3485896642063
507962;Jakubov;1619;16.930126110881;48.4109974984134
507989;Svätý Jur;5655;17.20307453201;48.2499640425606
507997;Kalinkovo;1319;17.2350081639321;48.0571673844213
508012;Kostolište;1545;16.9839594727803;48.4468348081601
508021;Kuchyňa;1690;17.1821926217874;48.4056548906234
508039;Láb;1809;16.9573341657769;48.3609585384533
508047;Limbach;2092;17.1948905702296;48.2993809496249
508055;Lozorno;3022;17.0748195161972;48.3196788427829
508063;Malacky;17430;17.023278422266;48.4386722073711
508071;Malinovo;3341;17.3066278030935;48.1539581475237
508080;Marianka;2054;17.0657534566082;48.2473993293114
508098;Miloslavov;2665;17.3163763673046;48.0934356984324
508101;Modra;8976;17.3013710730472;48.3506045522162
508110;Most pri Bratislave;3195;17.27078764963;48.1440603355244
508136;Nová Dedinka;2602;17.3615134278317;48.1846886822772
508161;Pernek;863;17.1544401556687;48.36705682669
508179;Pezinok;22861;17.240895616922;48.3158727333949
508187;Píla;343;17.3283024076716;48.3928799141385
508195;Plavecký Štvrtok;2372;16.9872486425396;48.3901552724576
508209;Rovinka;4030;17.2407437365896;48.0982543209707
508217;Senec;19410;17.3899514829551;48.2353919765602
508225;Slovenský Grob;3619;17.292617195818;48.2491007522357
508233;Stupava;11471;17.0297853564569;48.2807615374644
508241;Suchohrad;650;16.8810342682395;48.4053931337776
508250;Šenkvice;4910;17.3517535820585;48.2906569650005
508268;Štefanová;332;17.4090963883247;48.3878102137425
508276;Tomášov;2527;17.3415255528742;48.1453096390498
508284;Tureň;1126;17.3894770930359;48.1847692031772
508292;Veľký Biel;2567;17.3484091712562;48.2261649062081
508306;Viničné;2473;17.3099062751373;48.2667720295498
508314;Vinosady;1369;17.2891020729713;48.3174430047716
508322;Vištuk;1324;17.3916068804398;48.3288985443112
508331;Vlky;408;17.3673139102975;48.15485470286
508349;Vysoká pri Morave;2297;16.9080466908205;48.3294828389639
508365;Záhorská Ves;1895;16.8693529700426;48.3764438346884
508381;Zohor;3312;16.9774054940953;48.3204701980542
508438;Banská Bystrica;78484;19.1291795088638;48.7366112931384
508446;Bacúch;946;19.8001955889592;48.8427555147224
508454;Badín;2006;19.0898187864272;48.6757440956394
508462;Beňuš;1157;19.7249509439933;48.8344393561554
508471;Baláže;218;19.1936084948315;48.828815451201
508489;Braväcovo;680;19.750452567275;48.8551659901488
508497;Brezno;21082;19.680655048306;48.8198077230118
508519;Čerín;448;19.253847537592;48.6664444874538
508527;Čierny Balog;5132;19.6866603566804;48.7143566654035
508535;Dolná Lehota;732;19.5290689487335;48.8912585544215
508543;Dolná Mičiná;401;19.2145995814176;48.6728538166691
508551;Dolný Harmanec;249;19.0381803906733;48.8310912525498
508560;Donovaly;234;19.2338091138554;48.874074510296
508578;Drábsko;201;19.6705999777511;48.658558482264
508586;Dúbravica;417;19.2951601298346;48.6782191978223
508594;Harmanec;864;19.0686881750112;48.7867857872965
508608;Heľpa;2614;19.9689435244657;48.8608454803677
508616;Hiadeľ;521;19.3133310731761;48.8314575012612
508624;Horná Lehota;596;19.5771755696434;48.877974929958
508632;Horná Mičiná;629;19.1988376407672;48.7008793557389
508641;Horné Pršany;391;19.0728744489812;48.6996719995258
508659;Hrochoť;1488;19.3732879238087;48.6630571123774
508667;Hronec;1216;19.5380082177445;48.7466149091303
508675;Brusno;2148;19.373394332793;48.8219527576485
508691;Jarabá;40;19.7094963061066;48.8945282312392
508705;Jasenie;1176;19.4415203036575;48.8909037799392
508713;Kordíky;445;19.0304074099863;48.7734560845307
508721;Králiky;647;19.0309005211934;48.734664991009
508730;Lom nad Rimavicou;266;19.6887025205445;48.6413739487885
508748;Ľubietová;1212;19.4241296126692;48.7347673953551
508756;Lučatín;657;19.3258979061441;48.7795951867471
508764;Medzibrod;1390;19.3479967110917;48.8029189131121
508772;Michalová;1361;19.7958062989554;48.7829899752908
508781;Môlča;371;19.2321813928868;48.713732785086
508799;Moštenica;235;19.2808981499398;48.8343991997984
508802;Motyčky;115;19.1857526193742;48.8632103704052
508811;Mýto pod Ďumbierom;511;19.6345604792958;48.8534086772223
508829;Nemecká;1790;19.4337639633704;48.8054016689626
508837;Oravce;182;19.261774784045;48.6925333433171
508845;Osrblie;373;19.5147228219154;48.7498759565703
508853;Podbrezová;3882;19.5177348355421;48.8046884510287
508861;Podkonice;907;19.2494972671584;48.8204383012073
508870;Pohorelá;2212;20.0253594529629;48.8638340635077
508888;Pohronská Polhora;1730;19.8348709087927;48.7543531869709
508896;Pohronský Bukovec;111;19.3813674087388;48.852711616134
508900;Polomka;2982;19.8632184117009;48.8535402818236
508918;Poniky;1572;19.3302635397182;48.7044373871256
508926;Povrazník;141;19.3707223094206;48.7117804141141
508934;Predajná;1328;19.4773292326171;48.7990455802589
508942;Priechod;949;19.2223152382037;48.7915841339486
508951;Ráztoka;290;19.4013126072749;48.8290358027255
508969;Riečka;804;19.0711688948319;48.7619680669415
508977;Sebedín-Bečov;366;19.2498588278007;48.6405683786901
508985;Selce;2159;19.1912363960425;48.7831390514368
508993;Sihla;184;19.6113359934024;48.6661786197221
509001;Slovenská Ľupča;3253;19.2802702585441;48.7620145651466
509019;Staré Hory;551;19.1242524963094;48.844375160774
509027;Strelníky;762;19.4124648195353;48.706597553944
509035;Špania Dolina;213;19.130525789097;48.8049207651923
509043;Šumiac;1272;20.113827192498;48.8386502703863
509051;Telgárt;1532;20.1983245325386;48.8558555619486
509060;Tajov;642;19.0441767621811;48.7472114365866
509086;Valaská;3726;19.5659043763246;48.7409665920456
509094;Vaľkovňa;430;20.039778873333;48.8200600794066
509124;Závadka nad Hronom;2326;19.9322620615711;48.8357837293954
509132;Čadca;24315;18.8012100874476;49.4431359056841
509159;Čierne;4402;18.8383006915637;49.4983004748051
509167;Dlhá nad Kysucou;612;18.6589747683323;49.372164104683
509175;Dolný Vadičov;480;18.8556519404115;49.2751711954339
509183;Dunajov;1173;18.808144118508;49.3676349418736
509205;Horný Vadičov;1619;18.8960402539142;49.2724737430488
509213;Klokočov;2313;18.5837937855962;49.4677882981973
509221;Klubina;546;18.9171541775158;49.3794579699483
509230;Korňa;2014;18.5448681897792;49.4199071320218
509248;Krásno nad Kysucou;6783;18.8395456828535;49.3902364158103
509256;Kysucké Nové Mesto;15132;18.7944467824749;49.3062670039497
509264;Kysucký Lieskovec;2354;18.8319824891163;49.3423207050912
509272;Lodno;1001;18.8710690429159;49.3332383791468
509281;Lopušné Pažite;452;18.8318396072254;49.2797630741009
509299;Makov;1720;18.4416154730149;49.3593641335646
509302;Nesluša;3153;18.7328646556672;49.3383155138655
509311;Nová Bystrica;2775;19.0621526757902;49.3554755591475
509329;Ochodnica;1934;18.7712576902938;49.3615909192173
509337;Olešná;1939;18.6488765052798;49.4538653777086
509345;Oščadnica;5701;18.9150030127974;49.4404546121389
509361;Podvysoká;1339;18.6641293806036;49.4055343252327
509370;Povina;1171;18.8560270955021;49.3108549527093
509396;Radôstka;819;18.9405561594198;49.3211520133422
509400;Raková;5507;18.7179928773907;49.4597146215674
509426;Rudina;1802;18.7355375851083;49.2893985516059
509434;Rudinka;382;18.7455790229415;49.2742238226113
509442;Rudinská;985;18.704798982911;49.328228909285
509451;Skalité;5248;18.9185894087525;49.4955126222512
509469;Snežnica;1009;18.7955063987164;49.2637723960977
509477;Stará Bystrica;2759;18.943882859674;49.3569273462038
509485;Staškov;2785;18.6831747886693;49.4446131933521
509493;Svrčinovec;3517;18.7912069960877;49.4829507080753
509507;Turzovka;7559;18.6137180228535;49.3991974808524
509515;Vysoká nad Kysucou;2659;18.5234206605303;49.3855956548919
509523;Zákopčie;1761;18.7182466117697;49.3912649088036
509531;Zborov nad Bystricou;2253;18.8958700782787;49.3898664454111
509540;Dolný Kubín;18905;19.2957355141616;49.2439078825735
509558;Babín;1449;19.3861595291104;49.3236275740877
509566;Beňadovo;862;19.3515143884154;49.4327253588039
509582;Bobrov;1821;19.5577521648951;49.4453132250618
509591;Breza;1626;19.3682326475154;49.4004174526036
509604;Brezovica;1339;19.6686417852177;49.3225011205928
509639;Dlhá nad Oravou;1415;19.4543376103744;49.2737085272826
509655;Habovka;1392;19.6524799755505;49.2780590429001
509663;Hladovka;1041;19.7559960729404;49.373580463664
509671;Horná Lehota;551;19.407017106252;49.2596988712262
509680;Hruštín;3155;19.31149981648;49.3220240026814
509698;Chlebnice;1622;19.486065830647;49.2245195809765
509701;Istebné;1360;19.2105079191285;49.224799517792
509710;Jasenová;420;19.2998844600069;49.1646667360731
509728;Klin;2428;19.4749512524559;49.4468429129405
509744;Kraľovany;432;19.1137504950372;49.1633363109219
509761;Krivá;810;19.5092073850098;49.2659569040216
509779;Krušetnica;958;19.3311250718896;49.3898082813573
509787;Leštiny;267;19.3599575391989;49.1874366402972
509795;Liesek;2904;19.6922055083759;49.3614258499001
509809;Lokca;2361;19.4158638448044;49.3694798296183
509817;Lomná;914;19.286497242998;49.3480502276448
509825;Malatiná;822;19.4459468921514;49.1920544994663
509833;Medzibrodie nad Oravou;527;19.3578217627953;49.2395437394824
509850;Mútne;2990;19.2933859854366;49.4850653763032
509868;Námestovo;7876;19.4574895730358;49.4401912982096
509876;Nižná;4036;19.5012569127164;49.3210250009876
509884;Novoť;3575;19.2495967346948;49.4379190688606
509892;Oravská Jasenica;1859;19.4195593454441;49.4185540711181
509906;Oravská Lesná;3407;19.1963261718631;49.3595153405281
509914;Oravská Polhora;3956;19.4497063131121;49.5555799899138
509922;Oravská Poruba;1046;19.2657538009275;49.189534966495
509931;Oravské Veselé;2931;19.3729057302372;49.4809867977618
509949;Oravský Biely Potok;724;19.5629164643227;49.2727466528823
509957;Oravský Podzámok;1359;19.3467938876815;49.2776757952581
509965;Osádka;164;19.3968692213804;49.1828590587349
509973;Párnica;894;19.1494666468315;49.2107714701027
509981;Podbiel;1284;19.4732068022847;49.3060165049262
509990;Pokryváč;163;19.39971180937;49.1977160220163
510009;Pribiš;450;19.409862560501;49.224890973184
510017;Pucov;860;19.3802506003683;49.2188287591026
510025;Rabča;5006;19.4722110780063;49.4836511229731
510033;Rabčice;2016;19.518768635976;49.5142115962234
510041;Sedliacka Dubová;536;19.4243124880119;49.270605989724
510050;Sihelné;2154;19.4123694403525;49.5093797102178
510076;Suchá Hora;1438;19.7854775939809;49.3611016586299
510084;Štefanov nad Oravou;687;19.5261461388656;49.3650213156566
510092;Ťapešovo;717;19.456588532393;49.3700226839229
510106;Trstená;7368;19.6041869315659;49.3920153099924
510114;Tvrdošín;9195;19.6271824448406;49.3198512293725
510149;Vasiľov;828;19.3860633843642;49.3507546813232
510157;Vavrečka;1503;19.4795859974353;49.3815335870133
510165;Veličná;1273;19.230935394778;49.2432090761691
510173;Vitanová;1319;19.7524663658387;49.299397786879
510181;Vyšný Kubín;769;19.3307031731414;49.177046966728
510190;Zábiedovo;858;19.6315657323107;49.3074511258396
510203;Zákamenné;5442;19.2428583032442;49.3981954224299
510211;Zázrivá;2657;19.1679804644148;49.2853584353791
510238;Zuberec;1841;19.6739394475265;49.2361319277536
510246;Zubrohlava;2300;19.5212267083993;49.463352490195
510254;Žaškov;1608;19.2073685496896;49.1710455174993
510262;Liptovský Mikuláš;31345;19.6195235826928;49.0826193639813
510271;Beňadiková;508;19.6883138680436;49.0813855302886
510301;Bešeňová;671;19.4440473447036;49.1133715918753
510319;Bobrovček;175;19.6017198944513;49.1439726369124
510327;Bobrovec;1919;19.6313838804059;49.1630425300109
510335;Bobrovník;137;19.4793349598234;49.1192013041419
510351;Bukovina;102;19.4753867105819;49.13468134457
510386;Demänovská Dolina;301;19.5884856478615;48.9779784651436
510408;Dúbrava;1222;19.5035196639948;49.0027424802931
510416;Galovany;266;19.5308097389506;49.0867941338009
510424;Gôtovany;456;19.5069822471906;49.0670663082161
510441;Hubová;1079;19.1963193886668;49.1001757963997
510459;Huty;173;19.5735824363127;49.2200836023896
510467;Hybe;1471;19.8522836615721;49.0585868556128
510505;Jakubovany;366;19.7406492703723;49.1190513964119
510513;Jalovec;294;19.67043106866;49.1734391376202
510521;Jamník;455;19.7597032850076;49.1355833658395
510530;Kalameny;468;19.4176235603187;49.1476960954604
510548;Komjatná;1508;19.2489448211704;49.1424711739635
510564;Kráľova Lehota;590;19.8063722441653;49.002838171402
510572;Kvačany;539;19.5546538835386;49.1821345225448
510581;Lazisko;400;19.5311154751256;48.9849540665978
510599;Likavka;3042;19.3095452259978;49.1094866068474
510602;Liptovská Anna;86;19.4578083309207;49.1551541715517
510611;Liptovská Kokava;963;19.8495011812116;49.101614141974
510629;Liptovská Lúžna;2812;19.3274701380737;48.928019939742
510637;Liptovská Osada;1632;19.2606920789708;48.925459710355
510653;Liptovská Sielnica;594;19.5015042709563;49.1324891003874
510661;Liptovská Štiavnica;1174;19.3504565493146;49.0166868894977
510670;Liptovská Teplá;1015;19.4202373177514;49.1158353081723
510688;Liptovské Beharovce;74;19.5811557064887;49.1423412431034
510696;Liptovské Kľačany;387;19.4645495188857;49.007725187106
510700;Liptovské Matiašovce;312;19.5673946435018;49.1613687912172
510718;Liptovské Revúce;1543;19.1674102397974;48.9168603927566
510726;Liptovský Hrádok;7528;19.7748377860364;49.0532834459105
510734;Liptovský Ján;1070;19.6713666669616;48.9848937596597
510742;Liptovský Michal;303;19.4359076414139;49.0911933522179
510751;Liptovský Ondrej;614;19.7066480446356;49.1058779973362
510777;Liptovský Trnovec;553;19.5841260476438;49.1614244595891
510785;Lisková;2109;19.3565947000048;49.100072324158
510793;Ľubeľa;1102;19.480241763283;49.0285387525343
510807;Ľubochňa;1057;19.1578895088503;49.030186282015
510815;Lúčky;1779;19.3830880224592;49.1486642101125
510823;Ludrová;1012;19.3296731503139;49.0518818697662
510831;Malatíny;226;19.460660841296;49.0669452902818
510840;Malé Borové;127;19.5437815252606;49.2270575599304
510858;Malužiná;241;19.8341259737922;48.9446970457492
510866;Martinček;435;19.332505824283;49.1050754345515
510874;Nižná Boca;163;19.7775978724506;48.9476717308325
510904;Partizánska Ľupča;1236;19.4228287165976;48.9911830972393
510912;Pavčina Lehota;388;19.5590238476896;49.0222080962456
510921;Pavlova Ves;263;19.605882770274;49.1582215460181
510947;Podtureň;1090;19.704686622425;49.0517379440836
510955;Potok;100;19.4549228054863;49.1141573708414
510963;Pribylina;1323;19.84556061855;49.153368698887
510971;Prosiek;203;19.4960181330378;49.1656840970092
510998;Ružomberok;26854;19.2672493797007;49.0392896883768
511005;Liptovské Sliače;3755;19.3925688475619;49.0530785409037
511013;Smrečany;653;19.6571002874971;49.1275157503542
511030;Stankovany;1172;19.1693895205597;49.1470327692778
511048;Svätý Kríž;807;19.5323266801747;49.048255884402
511056;Štiavnička;800;19.346450841308;49.0722016958518
511064;Švošov;820;19.2040740496866;49.1287561279662
511072;Trstené;228;19.6292479951276;49.1151367059166
511099;Uhorská Ves;488;19.6927643740477;49.0422353284865
511102;Valaská Dubová;776;19.300660080955;49.1393720938744
511111;Vavrišovo;697;19.7655190323996;49.0778672160852
511129;Važec;2376;19.9865033999919;49.0646829497785
511137;Veľké Borové;48;19.5196074990694;49.1971267561019
511145;Veterná Poruba;379;19.6791007207613;49.1077412896324
511153;Vlachy;606;19.4832952290895;49.0901145974423
511170;Východná;2139;19.9333994667537;48.99431658161
511188;Vyšná Boca;104;19.7437493135648;48.9207653199237
511196;Závažná Poruba;1284;19.6346411451798;49.0372969698579
511200;Žiar;451;19.6956802118475;49.1563854079739
511218;Lučenec;27991;19.6736019310646;48.3321077864961
511226;Ábelová;198;19.4185440073603;48.426833830685
511234;Belina;625;19.8539707307786;48.235850652055
511251;Boľkovce;643;19.7441655484223;48.3394478577758
511269;Breznička;762;19.7380923370989;48.4169848681779
511277;Budiná;234;19.4526726513524;48.4683186516748
511293;Buzitka;501;19.8108229503806;48.3290970208429
511315;Cinobaňa;2254;19.6336093212877;48.4797564559896
511323;Čakanovce;1171;19.7907223020947;48.2124750466751
511331;Čamovce;632;19.8874106306558;48.2365588194546
511340;České Brezovo;498;19.8017634624135;48.5047157113478
511358;Divín;2075;19.5167635281856;48.4578358742288
511366;Dobroč;620;19.5580787962341;48.5039986620813
511374;Kotmanová;297;19.5884154312276;48.4999388027805
511391;Fiľakovo;10654;19.8209760925336;48.2677787109612
511404;Fiľakovské Kováče;915;19.7780487019824;48.2853614854658
511421;Halič;1668;19.5891913071324;48.3203664476561
511439;Holiša;659;19.7457581700574;48.3151657437033
511447;Hradište;244;19.7159463964719;48.5064499398117
511463;Jelšovec;330;19.5948928206684;48.2885139867434
511471;Kalinovo;2189;19.7151858012588;48.3979444755068
511480;Kalonda;204;19.6576381926347;48.2542954820035
511498;Kokava nad Rimavicou;2849;19.7943355819264;48.5817057078454
511501;Krná;52;19.7431355467912;48.5251417262726
511510;Látky;576;19.6503545491105;48.5775402639222
511528;Lehôtka;350;19.5401237245426;48.3401366162313
511536;Lentvora;96;19.4579525523763;48.3700668259775
511544;Lipovany;254;19.7043417227625;48.2172081594122
511552;Lovinobaňa;2055;19.5985669513649;48.4359937365703
511561;Ľuboreč;350;19.5041068744692;48.3225662832251
511579;Lupoč;221;19.5335324962094;48.3656750594631
511595;Málinec;1494;19.6835654697915;48.5382378312233
511609;Mašková;323;19.5575933391503;48.3248119310893
511617;Mládzovo;95;19.7037076241732;48.4389980400631
511625;Mučín;769;19.7057120564759;48.2420802812385
511641;Mýtna;1195;19.5280852855527;48.4936369104269
511668;Nitra nad Ipľom;368;19.7795719377636;48.3244305262121
511676;Nové Hony;177;19.8219210784387;48.3714569203818
511684;Ozdín;305;19.6812646594789;48.474437518468
511692;Panické Dravce;744;19.6481554545606;48.2891035180517
511706;Píla;256;19.492854939907;48.4901312536409
511714;Pinciná;225;19.7662121260458;48.3646418276614
511722;Pleš;196;19.749674877162;48.2326330594156
511731;Podkriváň;581;19.4956930006225;48.5251632484278
511749;Podrečany;551;19.5946429073445;48.4013691628591
511757;Polichno;137;19.4913461327878;48.4031445834186
511765;Poltár;5693;19.7921495694362;48.4255781610522
511773;Praha;79;19.4996298919195;48.3746776166862
511781;Prša;216;19.7920751032524;48.300587597228
511790;Radzovce;1551;19.8547587828638;48.2071656007644
511803;Rapovce;950;19.6872054282834;48.2686178606334
511811;Ratka;304;19.7776934583226;48.2507197899232
511820;Rovňany;257;19.7334516955975;48.4518840619706
511838;Ružiná;877;19.5504076087463;48.4277467465004
511846;Stará Halič;673;19.5646405586145;48.3756066561114
511854;Šávoľ;540;19.8415924975594;48.3126698545194
511862;Šiatorská Bukovinka;305;19.8320474541873;48.1804590326019
511871;Šíd;1306;19.8819063987828;48.2721622469681
511889;Šoltýska;105;19.7482609566078;48.5792005411419
511897;Šurice;492;19.915190184669;48.2244409275852
511901;Točnica;400;19.6469641825006;48.4109238209934
511919;Tomášovce;1360;19.6220932733075;48.3701619961951
511927;Trebeľovce;914;19.7284439692321;48.2767568126982
511943;Tuhár;365;19.4927323315903;48.427764413702
511978;Uhorské;532;19.7630625383801;48.4765603428948
511994;Veľká nad Ipľom;927;19.5971088436787;48.2658932174992
512001;Veľká Ves;443;19.6681702769401;48.384292919771
512010;Veľké Dravce;710;19.8374604326749;48.3468728813188
512036;Martin;54978;18.892256232064;49.0849874532516
512044;Abramová;175;18.7807365495993;48.9365123357949
512052;Belá-Dulice;1266;19.0517726398683;48.9804486914268
